TASKKEY,PAGE_URL,LABEL-1,LABEL-2,LABEL-3,LABEL-4,LABEL-5,LABEL-6,LABEL-7,LABEL-8,LABEL-9,LABEL-10,LABEL-11,LABEL-12,LABEL-13,LABEL-14,LABEL-15,LABEL-16,LABEL-17,LABEL-18,LABEL-19,LABEL-20,LABEL-21,LABEL-22,LABEL-23,LABEL-24,LABEL-25,LABEL-26,LABEL-27,LABEL-28,LABEL-29,LABEL-30,LABEL-31,LABEL-32,LABEL-33,LABEL-34,LABEL-35,LABEL-36,LABEL-37,LABEL-38,LABEL-39
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score1.0,1,1,1Career Growth,1,1Work - Life Balance,4,4Compensation / Benefits,1,1Company Culture,1,1Management,View detailed rating,“Empire in decline”,Verified User,"Verified User
                    Former Employee · L***** · Product Manager - Apr 11, 2023",Pros,"Good comp, esp. when stock is doing well. NYC office has great food.",Cons,"Terrible leadership and middle management, inefficient, constant changes of direction and cancelled projects",MORE,Helpful (7),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,Reasons for Resignation,"2023 layoffs and year of ""efficiency."" Thanks, Sundar and Ruth!"
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“interesting work with good benefits”,Verified User,"Verified User
                    Current Employee · e***** · Software Engineer - Apr 11, 2023",Pros,comp is not bad and work life balance is good,Cons,not too much choice for internal transfer at the moment,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score3.0,3,2,2Career Growth,3,3Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,2,2Management,View detailed rating,“Company Culture is lacking”,Verified User,"Verified User
                    Current Employee · s********* · Program Manager - Apr 11, 2023",Pros,"Great work life balance, flexible schedule as long as you get everything done. Fertility benefits are amazing.",Cons,"With all the layoffs folks are less motivated. Culture feels lacking, somewhat toxic.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score5.0,5,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,“Great work life balance and career growth opportunities ”,Verified User,"Verified User
                    Current Employee · R***** · Software Engineer - Apr 11, 2023",Pros,Management really focuses on your career and tries to help you get promotedFree foodWLB is fair,Cons,Lots of reorgs recentlyInterview process is incredibly slowSome teams aren't fully remote,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score5.0,5,5,5Career Growth,3,3Work - Life Balance,4,4Compensation / Benefits,5,5Company Culture,3,3Management,View detailed rating,“Great growth opportunities”,Verified User,"Verified User
                    Current Employee · U****** · Software Engineer - Apr 11, 2023",Pros,"Great opportunities, you can change teams or technology, great internal mobility.",Cons,You need to be willing to play the political game sometimes to make your projects successful,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,4,4Management,View detailed rating,“Great work life balance”,Verified User,"Verified User
                    Current Employee · A***** · Senior Software Developer, Team Lead - Apr 11, 2023",Pros,"Good culture for techies, engineering driven. Good balance of work and life. Compensation is good.",Cons,Pace of work and growth is slightly slower to startups including lesser learnings.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,"“Open, collaborative culture fostering learning.”",Verified User,"Verified User
                    Current Employee · r** · Software Engineer - Apr 11, 2023",Pros,Open collaborative culture fostering learningAll code open to explore for everyone Read and learn about core systems that have inspired most other distributed systems in the worldFriendly peopleEng driven project lifecycles,Cons,"Long processes in all aspects - interviews, work, designs, etc.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Good overall”,Verified User,"Verified User
                    Current Employee · b******** · Software Engineer - Apr 10, 2023",Pros,"People are smart and supportive, although that depends on the team. Lots of things to learn.",Cons,"Morale is down after the layoffs, perks are getting cut.Upper management doesn't seem to have a coherent strategy",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score4.0,4,3,3Career Growth,3,3Work - Life Balance,3,3Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“Good on your resume”,Verified User,"Verified User
                    Current Employee · s***** · Software Engineer - Apr 10, 2023",Pros,It looks good on your resume. Also you get to work with great people.,Cons,"Slow career growth, heavy processes, some places have too much drama.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score4.0,4,5,5Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,“Ok”,Verified User,"Verified User
                    Current Employee · a********* · Hardware Design Engineer - Apr 10, 2023",Pros,"WLB, pay, growth. My manager is pretty cool, I’m able to work on the projects that interest me",Cons,Not at the cutting edge for tech or processes. The people here who are experts wouldn’t be small fish at other fast paced tech companies,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“It really depends on what team you’re on”,Verified User,"Verified User
                    Current Employee · m******** · Interaction Designer - Apr 10, 2023",Pros,Great wlb balancePay obviously is top tierBenefits top tierDepends on team but culture is greatYou have access to all the offices in the world,Cons,"Getting promoted requires luck and a lot of hoops to jump through. Google is a deck culture. Everything you do has to be presented in a deckOnly small percentage of teams work on something actually sexy, the rest of us work on non appealing stuff",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score4.0,4,3,3Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,5,5Company Culture,4,4Management,View detailed rating,“Great place to work!”,Verified User,"Verified User
                    Current Employee · r******* · Software Engineer - Apr 10, 2023",Pros,Good place to work and a great brand for resume.,Cons,Not fast enough Career growth and enough interesting work to do.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,"“Good wlb, boring work”",Verified User,"Verified User
                    Current Employee · h***** · Software Engineer - Apr 10, 2023",Pros,"Work life balance, free food, hybrid work, options for remote.",Cons,"Boring work, internal frameworks, tech island, lots of tribal knowledge",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score2.0,2,2,2Career Growth,4,4Work - Life Balance,2,2Compensation / Benefits,3,3Company Culture,1,1Management,View detailed rating,“Innovation to an Average company ”,Verified User,"Verified User
                    Current Employee · q***** · Product Manager - Apr 10, 2023",Pros,-good work life balance-compensation and benefits above or at par with market-some rare teams have good interesting products,Cons,-bad management and leaders-highly bureaucratic-bad vibes everywhere in last 1 year-corp speak townhalls-0 strategy and vision-top down management,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score4.0,4,2,2Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,2,2Management,View detailed rating,"“Bad career growth, great comp and benefits ”",Verified User,"Verified User
                    Current Employee · m********* · Business Growth Strategist - Apr 10, 2023",Pros,Comp and benefitsBreadth and global scaleEasy to move laterally,Cons,Bad career growthQuestionable management decisions at timesFake work,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score2.0,2,1,1Career Growth,5,5Work - Life Balance,2,2Compensation / Benefits,1,1Company Culture,1,1Management,View detailed rating,“Opportunity to do nothing with no perspectives. ”,Verified User,"Verified User
                    Current Employee · f**** · Business Development - Apr 10, 2023",Pros,Comp is nice. Facilities are fine. Travel is easy. You can safely do nothing while getting paid.,Cons,"Inept, inadequate management which does nothing. Poor performance review and limited promotion opportunities. Whiny, cowardly internal culture.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score4.0,4,4,4Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,"“Good comp and work-life balance, startup culture is totally dead”",Verified User,"Verified User
                    Current Employee · G***** · Software Engineer III - Apr 10, 2023",Pros,"Lots of good challenges, fair compensation, and great work-life balance.",Cons,Don’t expect the old google culture to still be around; they only answer to shareholders now.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score3.0,3,2,2Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,2,2Management,View detailed rating,“Great work life balance bad management ”,Verified User,"Verified User
                    Current Employee · I***** · Program Manager III - Apr 9, 2023",Pros,The company culture is great. Company perks are great.Great co workers to work with and learn new skills,Cons,Lots of micromanagersImpossible to push new ideas Expect so much done with little resources and constant changing timelines,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Good wlb. Bad for technical growth”,Verified User,"Verified User
                    Current Employee · g******** · Software Engineer - Apr 9, 2023",Pros,Company culture promotes helping each other.wlb is pretty good.,Cons,All in house tech. Hardly any sellable skills. Career suicide if you stay too long,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score3.0,3,3,3Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,2,2Company Culture,2,2Management,View detailed rating,"“Awful leadership, great engineers”",Verified User,"Verified User
                    Current Employee · U***** · Site Reliability Engineer - Apr 8, 2023",Pros,Great engineers & low-level managers.Good work-life balance.Good compensation & benefits.,Cons,"Most of the work is mind-numbingly boring.Directionless, bloated leadership.",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
KSv2c1tb,https://www.teamblind.com/company/Google/reviews?page=7,,,,Rating Score1.0,1,1,1Career Growth,3,3Work - Life Balance,1,1Compensation / Benefits,2,2Company Culture,1,1Management,View detailed rating,“Once Great - On a Steep Decline ”,Verified User,"Verified User
                    Current Employee · x****** · Software Architect - Apr 8, 2023",Pros,-great colleagues -good benefits -interesting challenges -culture for now(?)-brand reputation(?),Cons,Terrible CEO (Sundar) and out of touch SLT (senior leadership team)CensorshipSJW Woke takeover Authoritarian vaccine mandate No WFH Penny pinching Lack of job security (random layoffs),MORE,Helpful (3),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
